['11:59:57', 11480, 11485, 94221, 83555, 55111, 10585, 3281, 37051, 63306, 95053, 832, -20249, -18060, -7304]
['12:00:07', 11480, 11485, 98119, 87453, 62509, 33338, 50, 34244, 60488, 92235, -5884, -26965, -28265, -33288]
['12:00:17', 11475, 11485, 99503, 88939, 63991, 34820, 9326, 47991, 76155, 99252, -251, -12784, -16000, -25494]
['12:00:26', 11480, 11485, 99505, 89036, 64093, 34822, 25, 35333, 60927, 92986, -6519, -28109, -28760, -34797]
['12:00:36', 11470, 11475, 97879, 77984, 53267, 9304, 3251, 37593, 70933, 90865, -7014, -7051, -15674, -6053]
['12:00:47', 11465, 11470, 88850, 79084, 55784, 24665, 4658, 44749, 73305, 97756, 8906, -5779, -11035, -20007]
['12:00:57', 11470, 11475, 98369, 78474, 56157, 9289, 4661, 40264, 77582, 97354, -1015, -892, -15893, -4628]
['12:01:07', 11465, 11475, 102291, 82396, 72179, 32065, 17255, 57525, 86081, 109269, 6978, 3685, -14654, -14810]
['12:01:17', 11465, 11475, 103850, 83955, 75938, 33674, 21073, 61638, 90195, 113383, 9533, 6240, -14300, -12601]
['12:01:27', 11465, 11470, 93126, 83040, 56136, 24737, 8959, 49526, 78097, 102560, 9434, -4943, -6610, -15778]
['12:01:37', 11460, 11470, 92401, 83070, 59970, 29917, 14589, 62747, 83835, 110920, 18519, 765, 2777, -15328]
['12:01:47', 11460, 11465, 85971, 79883, 52511, 239, 14309, 62438, 83531, 110616, 24645, 3648, 9927, 14070]
['12:01:57', 11465, 11475, 97659, 77744, 66982, 28582, 10031, 53968, 82829, 105064, 7405, 5085, -13014, -18551]
['12:02:07', 11470, 11475, 98659, 77469, 64207, 5549, 8336, 47670, 81094, 99861, 1202, 3625, -16537, 2787]
['12:02:17', 11460, 11465, 89142, 83154, 55782, 7999, 13554, 61724, 83072, 110169, 21027, -82, 5942, 5555]
['12:02:27', 11465, 11470, 88690, 78084, 55184, 6543, 4531, 48608, 77782, 100138, 11448, -302, -6576, -2012]
['12:02:36', 11460, 11465, 84963, 80249, 62582, 29054, 4728, 38624, 67932, 95901, 10938, -12317, -23958, -24326]
['12:02:47', 11455, 11460, 84880, 69688, 53136, 5508, 16778, 61931, 87008, 115779, 30899, 17320, 8795, 11270]
['12:02:57', 11470, 11475, 92374, 72458, 59833, 5057, 12662, 57972, 95397, 118519, 26145, 22939, -1861, 7605]
['12:03:07', 11480, 11485, 107516, 95473, 64009, 19664, 13315, 57986, 87695, 120023, 12507, -7778, -6023, -6349]
['12:03:17', 11475, 11480, 105424, 86512, 65607, 8988, 4531, 50112, 80123, 109523, 4099, -6389, -15495, -4457]
['12:03:27', 11475, 11480, 104757, 85845, 61040, 2501, 15164, 65464, 98567, 124510, 19753, 12722, 4424, 12663]
['12:03:37', 11480, 11485, 104834, 92781, 61303, 11338, 10, 46880, 75409, 108316, 3482, -17372, -14423, -11328]
['12:03:47', 11485, 11490, 103160, 85350, 50126, 3260, 4471, 53988, 85657, 108870, 5710, 307, 3862, 1211]
['12:03:57', 11480, 11485, 105086, 90493, 51490, 7460, 5497, 50769, 79304, 111175, 6089, -11189, -721, -1963]
['12:04:07', 11475, 11485, 112697, 101878, 73200, 18290, 11970, 58503, 87912, 117963, 5266, -13966, -14697, -6320]
['12:04:17', 11475, 11480, 104205, 85134, 60807, 8117, 4449, 47311, 76807, 109920, 5715, -8327, -13496, -3668]
['12:04:27', 11475, 11480, 113104, 95307, 73980, 13297, 1335, 44337, 74254, 108658, -4446, -21053, -29643, -11962]
['12:04:37', 11475, 11480, 106636, 88839, 67012, 10718, 4835, 44737, 80653, 113783, 7147, -8186, -22275, -5883]
['12:04:47', 11470, 11475, 101379, 79945, 52122, 2500, 7235, 52254, 90606, 112611, 11232, 10661, 132, 4735]
['12:04:57', 11475, 11480, 108510, 90713, 71779, 19678, 152, 36719, 73193, 107649, -861, -17520, -35060, -19526]
['12:05:07', 11470, 11475, 105286, 84325, 62900, 16810, 2472, 33763, 72704, 95994, -9292, -11621, -29137, -14338]
['12:05:17', 11465, 11475, 112915, 91924, 72893, 36866, 5885, 55091, 94321, 113887, 972, 2397, -17802, -30981]
['12:05:27', 11465, 11470, 103165, 91954, 68476, 17655, 1732, 48048, 84288, 108690, 5525, -7666, -20428, -15923]
['12:05:37', 11465, 11470, 100189, 89810, 68659, 19186, 100, 43885, 84484, 109854, 9665, -5326, -24774, -19086]
['12:05:47', 11465, 11470, 89752, 79373, 58222, 22748, 423, 50340, 90947, 116823, 27071, 11574, -7882, -22325]
['12:05:58', 11460, 11465, 86173, 76725, 59100, 7849, 3774, 61821, 90854, 118907, 32734, 14129, 2721, -4075]
['12:06:07', 11465, 11470, 95199, 83546, 52474, 6746, 3774, 43335, 81996, 106188, 10989, -1550, -9139, -2972]
['12:06:17', 11470, 11475, 105245, 83010, 57259, 8097, 3974, 36456, 81115, 102142, -3103, -1895, -20803, -4123]
['12:06:27', 11470, 11475, 106330, 84095, 56973, 8095, 4413, 37478, 82348, 103415, -2915, -1747, -19495, -3682]
['12:06:37', 11470, 11475, 104863, 82628, 56377, 2996, 8266, 47568, 95528, 113083, 8220, 12900, -8809, 5270]
['12:06:47', 11470, 11475, 108745, 84010, 56358, 8035, 8686, 48009, 95099, 112616, 3871, 11089, -8349, 651]
['12:06:57', 11470, 11475, 103296, 78561, 50909, 4874, 18748, 58210, 105285, 122817, 19521, 26724, 7301, 13874]
['12:07:07', 11470, 11475, 102997, 80762, 53138, 4575, 18848, 58314, 105409, 123365, 20368, 24647, 5176, 14273]
['12:07:17', 11470, 11475, 100901, 76166, 48514, 2500, 18855, 58637, 105732, 123688, 22787, 29566, 10123, 16355]
['12:07:27', 11470, 11475, 102597, 81636, 64413, 9371, 14665, 49765, 92999, 114722, 12125, 11363, -14648, 5294]
['12:07:37', 11475, 11480, 96908, 77837, 49782, 4299, 5343, 55061, 84133, 116493, 19585, 6296, 5279, 1044]
['12:07:47', 11470, 11475, 107890, 86829, 69506, 13691, 11017, 46764, 91325, 114307, 6417, 4496, -22742, -2674]
['12:07:57', 11465, 11470, 94865, 80512, 49344, 657, 7850, 63828, 102436, 127960, 33095, 21924, 14484, 7193]
['12:08:07', 11470, 11475, 106162, 85101, 67605, 13341, 2505, 53379, 101904, 124896, 18734, 16803, -14226, -10836]
['12:08:17', 11470, 11480, 105024, 87227, 68100, 28314, 12836, 66812, 111659, 129800, 24776, 24432, -1288, -15478]
['12:08:27', 11475, 11480, 107617, 89820, 70693, 13210, 3774, 40739, 85855, 122105, 14488, -3965, -29954, -9436]
['12:08:37', 11480, 11485, 110682, 100166, 70557, 17228, 4276, 54374, 75563, 117767, 7085, -24603, -16183, -12952]
['12:08:47', 11480, 11485, 110510, 99994, 70385, 29945, 504, 50602, 71841, 115319, 4809, -28153, -19783, -29441]
['12:08:57', 11475, 11480, 111279, 93482, 75155, 16158, 4878, 57039, 83718, 119968, 8689, -9764, -18116, -11280]
['12:09:07', 11475, 11480, 116693, 97622, 70267, 20000, 8877, 64154, 93825, 126513, 9820, -3797, -6113, -11123]
['12:09:18', 11475, 11480, 124482, 105411, 84084, 27390, 6178, 61687, 91358, 124069, -413, -14053, -22397, -21212]
['12:09:27', 11480, 11485, 100944, 89154, 51317, 6397, 19681, 59730, 88363, 127048, 26104, -791, 8413, 13284]
['12:09:37', 11480, 11485, 105573, 93783, 55446, 10526, 20343, 60424, 89059, 127744, 22171, -4724, 4978, 9817]
['12:09:47', 11480, 11490, 115149, 98685, 72340, 21580, 22248, 59326, 82021, 121998, 6849, -16664, -13014, 668]
['12:09:57', 11480, 11485, 131037, 120521, 91212, 28109, 200, 53981, 77635, 120450, -10587, -42886, -37231, -27909]
['12:10:07', 11480, 11485, 127000, 116484, 84175, 34572, 10, 57507, 81161, 123980, -3020, -35323, -26668, -34562]
['12:10:17', 11475, 11480, 123544, 105747, 87920, 42170, 8332, 40257, 66486, 106599, -16945, -39261, -47663, -33838]
['12:10:27', 11475, 11480, 123722, 105925, 88098, 42345, 11446, 43476, 69710, 109904, -13818, -36215, -44622, -30899]
['12:10:37', 11470, 11475, 123301, 101263, 74697, 27690, 4077, 38826, 85367, 108881, -14420, -15896, -35871, -23613]
['12:10:48', 11470, 11475, 116211, 94173, 65079, 20000, 13478, 51427, 98019, 116752, 541, 3846, -13652, -6522]
['12:10:58', 11470, 11475, 118642, 96604, 67010, 22431, 9033, 47204, 93797, 112530, -6112, -2807, -19806, -13398]
['12:11:08', 11470, 11475, 119789, 97751, 67157, 22378, 6193, 44224, 94517, 113300, -6489, -3234, -22933, -16185]
['12:11:17', 11470, 11475, 117632, 93094, 64913, 21824, 9243, 49157, 96450, 116483, -1149, 3356, -15756, -12581]
['12:11:27', 11470, 11475, 110831, 85019, 56818, 18892, 23867, 54331, 101644, 120677, 9846, 16625, -2487, 4975]
['12:11:37', 11470, 11475, 114996, 92948, 63247, 20149, 13454, 52395, 101247, 120250, 5254, 8299, -10852, -6695]
['12:11:47', 11470, 11475, 113478, 88930, 61729, 18631, 13455, 52396, 101258, 120281, 6803, 12328, -9333, -5176]
['12:11:57', 11470, 11475, 113295, 88747, 62046, 18448, 23992, 53163, 101595, 121618, 8323, 12848, -8883, 5544]
['12:12:07', 11475, 11480, 99288, 77717, 53336, 3684, 5888, 48525, 77796, 116870, 17582, 79, -4811, 2204]
['12:12:17', 11480, 11485, 103105, 88815, 52965, 3354, 5291, 62873, 92425, 134687, 31582, 3610, 9908, 1937]
['12:12:27', 11480, 11485, 104105, 92315, 53965, 4354, 5931, 64013, 93739, 135952, 31847, 1424, 10048, 1577]
['12:12:38', 11480, 11485, 108758, 96968, 64646, 8594, 6499, 66004, 95731, 137954, 29196, -1237, 1358, -2095]
['12:12:48', 11485, 11490, 110101, 89863, 56990, 11718, 3774, 58635, 91644, 111801, 1700, 1781, 1645, -7944]
['12:12:58', 11485, 11490, 114497, 98033, 68688, 16888, 2602, 53560, 81999, 105835, -8662, -16034, -15128, -14286]
['12:13:07', 11475, 11480, 106356, 84785, 55997, 3384, 10085, 54024, 80539, 118641, 12285, -4246, -1973, 6701]
['12:13:17', 11470, 11475, 93167, 71341, 44191, 7018, 4665, 39643, 92621, 115364, 22197, 21280, -4548, -2353]
['12:13:27', 11465, 11470, 82459, 71380, 42406, 10, 4974, 50414, 98507, 120392, 37933, 27127, 8008, 4964]
['12:13:37', 11465, 11470, 89185, 79880, 59434, 8305, 5226, 45150, 89597, 115935, 26750, 9717, -14284, -3079]
['12:13:47', 11465, 11470, 84335, 74256, 45207, 3157, 4104, 49301, 96871, 119723, 35388, 22615, 4094, 947]
['12:13:57', 11465, 11470, 83906, 74691, 45642, 3774, 5351, 48998, 94830, 121154, 37248, 20139, 3356, 1577]
['12:14:07', 11460, 11465, 81312, 69310, 57793, 4023, 6964, 71054, 102816, 128441, 47129, 33506, 13261, 2941]
['12:14:17', 11465, 11470, 88010, 78795, 55351, 8333, 2500, 45391, 94091, 120589, 32579, 15296, -9960, -5833]
['12:14:28', 11465, 11475, 105726, 85664, 65114, 23028, 5838, 46795, 94650, 116406, 10680, 8986, -18319, -17190]
['12:14:38', 11470, 11475, 104509, 84447, 63887, 21791, 1220, 31849, 74368, 98660, -5849, -10079, -32038, -20571]
['12:14:48', 11475, 11480, 105213, 86142, 65379, 7872, 4344, 48086, 76635, 116396, 11183, -9507, -17293, -3528]
['12:14:57', 11470, 11480, 109349, 91552, 73789, 23720, 14658, 53429, 98959, 118505, 9156, 7407, -20360, -9062]
['12:15:07', 11480, 11490, 115045, 98581, 72236, 18524, 11342, 44063, 65597, 102221, -12824, -32984, -28173, -7182]
['12:15:17', 11480, 11485, 109651, 99135, 66720, 7799, 1504, 34132, 53211, 93577, -16074, -45924, -32588, -6295]
['12:15:27', 11475, 11480, 113939, 91873, 63276, 3520, 4890, 29709, 81566, 118075, 4136, -10307, -33567, 1370]
['12:15:37', 11480, 11485, 110806, 96376, 60388, 7503, 10681, 34138, 80089, 117046, 6240, -16287, -26250, 3178]
['12:15:47', 11480, 11485, 111886, 96456, 60428, 7494, 8979, 35198, 82675, 119635, 7749, -13781, -25230, 1485]
['12:15:57', 11475, 11480, 120986, 100380, 72649, 2898, 4676, 30724, 82065, 118679, -2307, -18315, -41925, 1778]
['12:16:07', 11475, 11480, 119915, 100309, 79000, 3222, 3774, 27352, 76005, 116201, -3714, -24304, -51648, 552]
['12:16:18', 11480, 11485, 120918, 106488, 70359, 18551, 1274, 27703, 75716, 112875, -8043, -30772, -42656, -17277]
['12:16:28', 11480, 11485, 121997, 110637, 72008, 20599, 7281, 34410, 82423, 119582, -2415, -28214, -37598, -13318]
['12:16:38', 11475, 11480, 125321, 103215, 74877, 3562, 3785, 28250, 76924, 117127, -8194, -26291, -46627, 223]
['12:16:47', 11475, 11480, 120380, 102048, 84137, 19903, 5588, 29050, 64554, 106361, -14019, -37494, -55087, -14315]
['12:16:57', 11475, 11480, 117213, 97607, 70668, 1553, 9225, 35838, 74967, 112026, -5187, -22640, -34830, 7672]
['12:17:07', 11470, 11475, 104501, 83447, 55559, 1926, 4214, 29801, 85630, 108491, 3990, 2183, -25758, 2288]
['12:17:17', 11470, 11475, 110619, 87065, 64277, 3190, 4214, 29983, 86013, 108774, -1845, -1052, -34294, 1024]
['12:17:27', 11465, 11470, 93812, 84449, 54280, 3195, 6618, 37971, 90419, 115394, 21582, 5970, -16309, 3423]
['12:17:37', 11470, 11475, 125626, 89572, 70684, 8614, 2500, 30807, 89941, 112702, -12924, 369, -39877, -6114]
['12:17:47', 11475, 11480, 122801, 104469, 68558, 5026, 4420, 30062, 73908, 113990, -8811, -30561, -38496, -606]
['12:17:57', 11475, 11480, 127959, 108353, 68542, 3086, 4044, 29737, 69760, 109822, -18137, -38593, -38805, 958]
['12:18:08', 11480, 11485, 124499, 114413, 66911, 11966, 2501, 25333, 64235, 110208, -14291, -50178, -41578, -9465]
['12:18:18', 11480, 11485, 124589, 114503, 66901, 11956, 2725, 26096, 65239, 111326, -13263, -49264, -40805, -9231]
['12:18:28', 11475, 11485, 126449, 116363, 71756, 31319, 7083, 36359, 79647, 116347, -10102, -36716, -35397, -24236]
['12:18:37', 11480, 11485, 125869, 115783, 71176, 31239, 960, 20583, 59847, 105882, -19987, -55936, -50593, -30279]
['12:18:47', 11480, 11485, 128308, 118222, 73615, 16775, 2896, 26798, 62256, 108279, -20029, -55966, -46817, -13879]
['12:18:57', 11475, 11480, 126688, 107182, 67760, 4141, 5234, 31885, 72228, 113470, -13218, -34954, -35875, 1093]
['12:19:07', 11475, 11480, 122601, 104369, 71845, 5680, 2501, 29312, 73564, 114805, -7796, -30805, -42533, -3179]
['12:19:17', 11475, 11480, 126003, 108271, 75747, 23189, 125, 23359, 67710, 108962, -17041, -40561, -52388, -23064]
['12:19:27', 11470, 11475, 124629, 89067, 68172, 21941, 2225, 32143, 88441, 111427, -13202, -626, -36029, -19716]
['12:19:38', 11465, 11470, 113346, 89370, 59672, 5719, 6347, 41525, 94164, 119787, 6441, 4794, -18147, 628]
['12:19:48', 11460, 11465, 93290, 79669, 49291, 2500, 11989, 63320, 103684, 127001, 33711, 24015, 14029, 9489]
['12:19:58', 11470, 11475, 102376, 81814, 54335, 4431, 3001, 33011, 93789, 116779, 14403, 11975, -21324, -1430]
['12:20:08', 11470, 11475, 101919, 81157, 53678, 3774, 4451, 35535, 96234, 117950, 16031, 15077, -18143, 677]
['12:20:18', 11465, 11470, 94803, 84353, 44646, 499, 9243, 53593, 109218, 130848, 36045, 24865, 8947, 8744]
['12:20:27', 11465, 11470, 97297, 88121, 50449, 3774, 5299, 46957, 100092, 125284, 27987, 11971, -3492, 1525]
['12:20:37', 11470, 11475, 108010, 87248, 66469, 23258, 131, 32899, 95151, 118563, 10553, 7903, -33570, -23127]
['12:20:47', 11460, 11465, 96829, 84598, 53934, 6312, 13965, 67388, 108174, 132154, 35325, 23576, 13454, 7653]
['12:20:57', 11455, 11465, 94633, 82992, 67301, 34239, 21305, 68964, 113964, 136521, 41888, 30972, 1663, -12934]
['12:21:07', 11455, 11460, 95254, 79307, 66361, 24616, 16181, 63943, 102866, 132787, 37533, 23559, -2418, -8435]
['12:21:17', 11440, 11445, 68811, 67736, 60518, 4263, 8340, 51329, 103909, 173709, 104898, 36173, -9189, 4077]
['12:21:28', 11440, 11445, 68198, 67123, 59732, 4383, 6641, 57640, 106084, 176843, 108645, 38961, -2092, 2258]
['12:21:38', 11450, 11455, 76103, 65529, 47406, 7266, 6608, 34686, 91200, 129239, 53136, 25671, -12720, -658]
['12:21:48', 11450, 11455, 79439, 68857, 48055, 3774, 7660, 35741, 90461, 130515, 51076, 21604, -12314, 3886]
['12:21:58', 11455, 11460, 84776, 67791, 52057, 4444, 2520, 27143, 74904, 112560, 27784, 7113, -24914, -1924]
['12:22:08', 11450, 11455, 80333, 69251, 46749, 2500, 11558, 36278, 94130, 126241, 45908, 24879, -10471, 9058]
['12:22:17', 11450, 11455, 78654, 68346, 54523, 3774, 7083, 36100, 88003, 127959, 49305, 19657, -18423, 3309]
['12:22:27', 11455, 11460, 86098, 69887, 50753, 17870, 2500, 26484, 70568, 109008, 22910, 681, -24269, -15370]
['12:22:37', 11450, 11455, 82445, 72036, 54305, 3511, 7858, 36638, 88808, 129366, 46921, 16772, -17667, 4347]
['12:22:47', 11445, 11450, 75190, 64102, 54628, 4383, 3279, 42124, 91933, 141741, 66551, 27831, -12504, -1104]
['12:22:57', 11445, 11450, 74692, 64104, 54629, 4383, 3603, 42284, 92210, 142180, 67488, 28106, -12345, -780]
['12:23:08', 11440, 11445, 72201, 66924, 54692, 4383, 4349, 48932, 100150, 172748, 100547, 33226, -5760, -34]
['12:23:18', 11440, 11445, 72401, 67124, 54892, 4383, 4311, 48835, 100141, 172769, 100368, 33017, -6057, -72]
['12:23:28', 11440, 11445, 73759, 68482, 56250, 3774, 4984, 49859, 101011, 173780, 100021, 32529, -6391, 1210]
['12:23:38', 11445, 11450, 77009, 68621, 59146, 18293, 2637, 37176, 87972, 138660, 61651, 19351, -21970, -15656]
['12:23:48', 11445, 11450, 73099, 64711, 55236, 13774, 3157, 38052, 85004, 135775, 62676, 20293, -17184, -10617]
['12:23:58', 11445, 11450, 73096, 64712, 55236, 13774, 625, 35741, 82789, 133677, 60581, 18077, -19495, -13149]
['12:24:07', 11440, 11445, 72087, 67298, 48566, 2500, 12611, 57854, 115569, 180780, 108693, 48271, 9288, 10111]
['12:24:17', 11440, 11445, 72098, 67310, 48576, 2505, 11815, 57131, 114862, 180210, 108112, 47552, 8555, 9310]
['12:24:27', 11445, 11450, 74278, 65894, 56177, 13824, 843, 42371, 90290, 141375, 67097, 24396, -13806, -12981]
['12:24:37', 11445, 11450, 73965, 65581, 55864, 13816, 2935, 38676, 90719, 141881, 67916, 25138, -17188, -10881]
['12:24:48', 11445, 11455, 80402, 68769, 59207, 22683, 10185, 45746, 99981, 143915, 63513, 31212, -13461, -12498]
['12:24:58', 11445, 11450, 74435, 64756, 48537, 2737, 5044, 40970, 95199, 139145, 64710, 30443, -7567, 2307]
['12:25:08', 11440, 11445, 75540, 70750, 48317, 2401, 11143, 53222, 112082, 177619, 102079, 41332, 4905, 8742]
['12:25:18', 11450, 11455, 65034, 53381, 41317, 4024, 3933, 28488, 83493, 124737, 59703, 30112, -12829, -91]
['12:25:28', 11450, 11455, 68786, 57133, 45069, 11385, 9420, 34230, 84963, 126209, 57423, 27830, -10839, -1965]
['12:25:38', 11445, 11450, 57131, 48726, 36902, 1274, 10593, 45246, 88666, 140182, 83051, 39940, 8344, 9319]
['12:25:47', 11440, 11445, 63379, 59863, 47339, 6619, 6437, 48077, 100677, 174408, 111029, 40814, 738, -182]
['12:25:57', 11440, 11445, 62371, 58855, 43831, 5561, 6921, 48560, 101737, 175597, 113226, 42882, 4729, 1360]
['12:26:07', 11440, 11445, 65050, 61534, 49009, 8236, 7611, 49283, 103406, 177905, 112855, 41872, 274, -625]
['12:26:17', 11435, 11440, 63187, 61967, 49135, 11410, 8090, 48940, 114451, 197578, 134391, 52484, -195, -3320]
['12:26:28', 11435, 11440, 63783, 62563, 53231, 24074, 4611, 41540, 107165, 190283, 126500, 44602, -11691, -19463]
['12:26:38', 11435, 11440, 65144, 63924, 50592, 12817, 3634, 40875, 96556, 189993, 124849, 32632, -9717, -9183]
['12:26:48', 11435, 11440, 60083, 58363, 47531, 7434, 5093, 50293, 120071, 203609, 143526, 61708, 2762, -2341]
['12:26:58', 11440, 11445, 58208, 54142, 41617, 13766, 3369, 45442, 105127, 183788, 125580, 50985, 3825, -10397]
['12:27:08', 11445, 11450, 56226, 46543, 29775, 201, 9943, 43869, 98567, 154757, 98531, 52024, 14094, 9742]
['12:27:18', 11455, 11460, 77529, 60403, 40446, 11687, 25494, 60000, 99042, 136067, 58538, 38639, 19554, 13807]
['12:27:28', 11460, 11465, 99503, 84176, 57459, 8294, 6860, 57285, 91478, 120796, 21293, 7302, -174, -1434]
['12:27:37', 11455, 11460, 101485, 83044, 56250, 2692, 22540, 58049, 92904, 131738, 30253, 9860, 1799, 19848]
['12:27:47', 11460, 11465, 95609, 81201, 57203, 11787, 5820, 44726, 83087, 118684, 23075, 1886, -12477, -5967]
['12:27:57', 11465, 11470, 103313, 93984, 57503, 8200, 8086, 41171, 79708, 102119, -1194, -14276, -16332, -114]
['12:28:08', 11460, 11465, 107614, 92839, 64937, 9848, 5129, 42040, 76972, 112478, 4864, -15867, -22897, -4719]
['12:28:18', 11460, 11470, 100185, 92080, 62894, 9832, 16440, 49927, 88032, 118927, 18742, -4048, -12967, 6608]
['12:28:28', 11460, 11465, 108042, 91893, 60332, 10578, 7909, 45269, 80613, 114591, 6549, -11280, -15063, -2669]
['12:28:38', 11460, 11465, 102758, 86609, 54547, 4793, 11752, 49212, 93696, 121089, 18331, 7087, -5335, 6959]
['12:28:48', 11460, 11465, 107866, 91716, 59654, 8400, 12277, 49862, 94356, 121751, 13885, 2640, -9792, 3877]
['12:28:58', 11455, 11460, 109952, 94025, 66222, 17359, 3252, 37687, 89862, 129030, 19078, -4163, -28535, -14107]
['12:29:08', 11455, 11460, 113035, 96108, 68505, 17539, 3297, 37744, 75929, 116249, 3214, -20179, -30761, -14242]
['12:29:18', 11455, 11460, 103029, 85116, 51197, 3214, 4724, 34883, 73172, 112135, 9106, -11944, -16314, 1510]
['12:29:27', 11460, 11465, 98082, 84206, 60407, 9574, 2534, 27787, 71286, 106974, 8892, -12920, -32620, -7040]
['12:29:37', 11455, 11460, 105502, 90801, 62865, 9409, 4776, 35383, 80193, 113040, 7538, -10608, -27482, -4633]
['12:29:47', 11465, 11470, 99246, 90367, 56090, 11633, 8091, 31159, 67077, 93249, -5997, -23290, -24931, -3542]
['12:29:58', 11465, 11470, 99241, 91636, 65387, 12902, 31, 23130, 59558, 87004, -12237, -32078, -42257, -12871]
['12:30:08', 11465, 11470, 90113, 81234, 49485, 2500, 12104, 35440, 71892, 97970, 7857, -9342, -14045, 9604]
['12:30:18', 11460, 11465, 99936, 86401, 59057, 6903, 3900, 31161, 70133, 106080, 6144, -16268, -27896, -3003]
['12:30:28', 11465, 11470, 96759, 89504, 61905, 15068, 2501, 33611, 77502, 105748, 8989, -12002, -28294, -12567]
['12:30:38', 11465, 11470, 96797, 89542, 63933, 11177, 8432, 34763, 79904, 108156, 11359, -9638, -29170, -2745]
['12:30:48', 11465, 11470, 98416, 91141, 63542, 12709, 2540, 28874, 74066, 102377, 3961, -17075, -34668, -10169]
['12:30:58', 11460, 11465, 142680, 128151, 96901, 49974, 8641, 40629, 82266, 117435, -25245, -45885, -56272, -41333]
['12:31:08', 11460, 11465, 146085, 131556, 100306, 53378, 8653, 40899, 82491, 117660, -28425, -49065, -59407, -44725]
['12:31:18', 11455, 11460, 146219, 130794, 93117, 1948, 11477, 42523, 82119, 125563, -20656, -48675, -50594, 9529]
['12:31:27', 11455, 11460, 189905, 174480, 136803, 31845, 11356, 45612, 85400, 128864, -61041, -89080, -91191, -20489]
['12:31:37', 11455, 11460, 188939, 173514, 141337, 84237, 10401, 48576, 94554, 131936, -57003, -78960, -92761, -73836]
['12:31:47', 11450, 11455, 158747, 145172, 111426, 49895, 17198, 49817, 105738, 145676, -13071, -39434, -61609, -32697]
['12:31:58', 11450, 11455, 162342, 148767, 117769, 52186, 16428, 52946, 111978, 148389, -13953, -36789, -64823, -35758]
['12:32:08', 11450, 11455, 158230, 145929, 128176, 58174, 2554, 37729, 90780, 135656, -22574, -55149, -90447, -55620]
['12:32:18', 11445, 11450, 156220, 143637, 118846, 7953, 15442, 50236, 109779, 162779, 6559, -33858, -68610, 7489]
['12:32:28', 11440, 11445, 150353, 144852, 95929, 1216, 13556, 61373, 117653, 196420, 46067, -27199, -34556, 12340]
['12:32:38', 11445, 11450, 108525, 96290, 74512, 6931, 3887, 37835, 93950, 149786, 41261, -2340, -36677, -3044]
['12:32:48', 11445, 11450, 101242, 81233, 59927, 29648, 10812, 48010, 104732, 158206, 56964, 23499, -11917, -18836]
['12:32:57', 11450, 11455, 80644, 60363, 38286, 8140, 14025, 47137, 101026, 141235, 60591, 40663, 8851, 5885]
['12:33:07', 11460, 11465, 93583, 78954, 48871, 13322, 3774, 33676, 76583, 111849, 18266, -2371, -15195, -9548]
['12:33:18', 11455, 11460, 108596, 87471, 58531, 8797, 12477, 42962, 79907, 121735, 13139, -7564, -15569, 3680]
['12:33:28', 11455, 11460, 110199, 84300, 44742, 14301, 8321, 49094, 76366, 121762, 11563, -7934, 4352, -5980]
['12:33:38', 11460, 11465, 97349, 82720, 50637, 8260, 9461, 47476, 81624, 119450, 22101, -1096, -3161, 1201]
['12:33:48', 11460, 11465, 96422, 74552, 39069, 2500, 18994, 63159, 84387, 125233, 28811, 9835, 24090, 16494]
['12:33:58', 11460, 11465, 99153, 83283, 50700, 8631, 4847, 45967, 77200, 115232, 16079, -6083, -4733, -3784]
['12:34:08', 11460, 11465, 99282, 82912, 50329, 8260, 6324, 44464, 78802, 116237, 16955, -4110, -5865, -1936]
['12:34:18', 11460, 11465, 129282, 112912, 80329, 38260, 6325, 44485, 78794, 116329, -12953, -34118, -35844, -31935]
['12:34:27', 11455, 11460, 141621, 120755, 85965, 8757, 10886, 48280, 75832, 117334, -24287, -44923, -37685, 2129]
['12:34:37', 11455, 11460, 142110, 121244, 86204, 38996, 10901, 48405, 75957, 117560, -24550, -45287, -37799, -28095]
['12:34:48', 11450, 11455, 131402, 114121, 84114, 8491, 14133, 46302, 94982, 136114, 4712, -19139, -37812, 5642]
['12:34:58', 11450, 11455, 131890, 117009, 84502, 38479, 8740, 40910, 89572, 129806, -2084, -27437, -43592, -29739]
['12:35:08', 11440, 11445, 116611, 108387, 84210, 8160, 9392, 58884, 115288, 189322, 72711, 6901, -25326, 1232]
['12:35:18', 11445, 11450, 141537, 129785, 103880, 34434, 5340, 42708, 97556, 151594, 10057, -32229, -61172, -29094]
['12:35:28', 11440, 11445, 136604, 122380, 97202, 28555, 16487, 69099, 115667, 189822, 53218, -6713, -28103, -12068]
['12:35:38', 11440, 11445, 133051, 115827, 85031, 25002, 17178, 70617, 117192, 194444, 61393, 1365, -14414, -7824]
['12:35:48', 11445, 11450, 120443, 108691, 82786, 13340, 1714, 39632, 94732, 148851, 28408, -13959, -43154, -11626]
['12:35:58', 11440, 11445, 114410, 106286, 82508, 42115, 11683, 62650, 119070, 194247, 79837, 12784, -19858, -30432]
['12:36:08', 11435, 11440, 111431, 104312, 77396, 38588, 8415, 61311, 130895, 211750, 100319, 26583, -16085, -30173]
['12:36:17', 11435, 11440, 108952, 101833, 80820, 39821, 9721, 63506, 131092, 211955, 103003, 29259, -17314, -30100]
