['08:59:52', 3475, 3480, 837246, 837246, 837246, 543969, 74767, 564250, 564250, 564250, -272996, -272996, -272996, -469202]
['09:00:02', 3455, 3460, 1057162, 1057162, 1057162, 79870, 316651, 896478, 896478, 896478, -160684, -160684, -160684, 236781]
['09:00:12', 3450, 3455, 1232419, 955122, 613847, 44561, 169544, 958076, 1655938, 2242450, 1010031, 700816, 344229, 124983]
['09:00:22', 3450, 3455, 1296297, 1038499, 698024, 103979, 165096, 953751, 1644424, 2230947, 934650, 605925, 255727, 61117]
['09:00:32', 3450, 3455, 1249843, 992045, 680569, 53889, 262203, 1057474, 1747286, 2333921, 1084078, 755241, 376905, 208314]
['09:00:42', 3450, 3455, 1338786, 1080988, 768472, 131552, 163876, 1067444, 1758508, 2345387, 1006601, 677520, 298972, 32324]
['09:00:52', 3450, 3455, 1456509, 1199453, 887074, 254523, 273938, 1255365, 1947140, 2534221, 1077712, 747687, 368291, 19415]
['09:01:03', 3450, 3455, 1562570, 1165997, 853609, 208722, 354643, 1296212, 2011078, 2598159, 1035589, 845081, 442603, 145921]
['09:01:13', 3455, 3460, 1964314, 1671022, 1063340, 476052, 299516, 1227777, 1985093, 2622174, 657860, 314071, 164437, -176536]
['09:01:23', 3455, 3460, 2092199, 1747607, 1039385, 251126, 384767, 1221583, 1979499, 2617822, 525623, 231892, 182198, 133641]
['09:01:33', 3450, 3455, 1842384, 1403529, 997195, 242443, 376374, 1346451, 2197939, 2835543, 993159, 794410, 349256, 133931]
['09:01:43', 3450, 3455, 1875250, 1473595, 1184151, 469656, 285415, 1444434, 2306500, 2944704, 1069454, 832905, 260283, -184241]
['09:01:53', 3450, 3455, 1905658, 1501535, 1189178, 423879, 212525, 1365412, 2228555, 2867926, 962268, 727020, 176234, -211354]
['09:02:03', 3450, 3455, 1933507, 1529384, 1229954, 517355, 248145, 1402435, 2266587, 2905961, 972454, 737203, 172481, -269210]
['09:02:13', 3450, 3455, 2001519, 1597396, 1287306, 545471, 189864, 1421128, 2304953, 2997590, 996071, 707557, 133822, -355607]
['09:02:23', 3450, 3455, 1841093, 1437970, 1127050, 512471, 338857, 1562761, 2409264, 3051911, 1210818, 971294, 435711, -173614]
['09:02:33', 3450, 3455, 1871493, 1462574, 1151654, 518242, 232213, 1497495, 2362019, 3054669, 1183176, 899445, 345841, -286029]
['09:02:42', 3450, 3455, 1876729, 1467810, 1155770, 517558, 357890, 1594660, 2441413, 3084113, 1207384, 973603, 438890, -159668]
['09:02:52', 3450, 3455, 1882568, 1423149, 1010658, 286164, 459137, 1610675, 2457728, 3100478, 1217910, 1034579, 600017, 172973]
['09:03:02', 3450, 3455, 1894219, 1392699, 980288, 255794, 437890, 1589377, 2436680, 3079432, 1185213, 1043981, 609089, 182096]
['09:03:13', 3450, 3455, 1992861, 1583276, 1173584, 342749, 405656, 1608107, 2465401, 3108133, 1115272, 882125, 434523, 62907]
['09:03:23', 3450, 3455, 2015327, 1490582, 1080890, 222619, 475604, 1639887, 2500110, 3142954, 1127627, 1009528, 558997, 252985]
['09:03:33', 3455, 3460, 2122556, 1818524, 1147994, 525070, 232448, 1377260, 2206421, 2914062, 791506, 387897, 229266, -292622]
['09:03:43', 3455, 3460, 2209370, 1906441, 1135512, 349886, 416042, 1390967, 2260918, 2918462, 709092, 354477, 255455, 66156]
['09:03:53', 3450, 3455, 2000230, 1470954, 1036169, 174091, 567069, 1615431, 2552574, 3166296, 1166066, 1081620, 579262, 392978]
['09:04:03', 3455, 3460, 2131450, 1828521, 1177711, 531571, 285529, 1463214, 2383612, 3111509, 980059, 555091, 285503, -246042]
['09:04:13', 3450, 3455, 2320721, 1690145, 1176560, 211744, 677552, 1894609, 2933410, 3598242, 1277521, 1243265, 718049, 465808]
['09:04:23', 3450, 3455, 2332975, 1818019, 1404754, 545154, 473703, 1808190, 2846991, 3561823, 1228848, 1028972, 403436, -71451]
['09:04:33', 3450, 3455, 2338284, 1824542, 1399755, 540135, 482370, 1826721, 2866525, 3581457, 1243173, 1041983, 426966, -57765]
['09:04:42', 3450, 3455, 2341111, 1822309, 1398711, 538972, 474344, 1827193, 2872019, 3587951, 1246840, 1049710, 428482, -64628]
['09:04:52', 3445, 3450, 2176481, 1595180, 1137549, 201305, 743849, 1991837, 3028314, 3739446, 1562965, 1433134, 854288, 542544]
['09:05:03', 3440, 3445, 1883434, 1577142, 1095092, 37949, 739753, 2033714, 2981486, 3659264, 1775830, 1404344, 938622, 701804]
['09:05:13', 3435, 3440, 1835834, 1602557, 1064117, 128100, 768332, 2054631, 3037228, 3732263, 1896429, 1434671, 990514, 640232]
['09:05:23', 3430, 3435, 1886696, 1769750, 1345763, 460608, 540098, 1834178, 2813717, 3644948, 1758252, 1043967, 488415, 79490]
['09:05:33', 3430, 3435, 1600060, 1374220, 1094286, 343793, 327054, 1698207, 2566807, 3308839, 1708779, 1192587, 603921, -16739]
['09:05:43', 3430, 3435, 1631933, 1406045, 1125507, 334862, 265582, 1633466, 2511300, 3253354, 1621421, 1105255, 507959, -69280]
['09:05:53', 3430, 3435, 1678614, 1453664, 1172126, 335477, 405606, 1782920, 2662422, 3407836, 1729222, 1208758, 610794, 70129]
['09:06:03', 3425, 3430, 1704997, 1483197, 1159182, 350802, 593129, 1941210, 2872360, 3581974, 1876977, 1389163, 782028, 242327]
['09:06:13', 3420, 3425, 1325041, 1190124, 772715, 259132, 270446, 1724000, 2614162, 3240493, 1915452, 1424038, 951285, 11314]
['09:06:22', 3415, 3420, 1442383, 1270965, 889503, 248530, 679822, 1906334, 2813688, 3494529, 2052146, 1542723, 1016831, 431292]
['09:06:32', 3415, 3420, 1568130, 1279444, 851954, 112848, 727232, 1987643, 2834528, 3515482, 1947352, 1555084, 1135689, 614384]
['09:06:42', 3420, 3425, 1809181, 1675307, 1129309, 458797, 193118, 1846074, 2909036, 3587590, 1778409, 1233729, 716765, -265679]
['09:06:53', 3420, 3425, 1769196, 1585314, 1033316, 360804, 406294, 2009790, 3020601, 3699357, 1930161, 1435287, 976474, 45490]
['09:07:03', 3420, 3425, 1900641, 1716751, 1165845, 374054, 506298, 2100235, 3126928, 3808476, 1907835, 1410177, 934390, 132244]
['09:07:13', 3420, 3425, 1861915, 1569243, 997904, 588, 728102, 2100404, 3172074, 3803972, 1942057, 1602831, 1102500, 727514]
['09:07:23', 3425, 3430, 1876080, 1654925, 1206458, 456653, 270175, 1795553, 2869816, 3666884, 1790804, 1214891, 589095, -186478]
['09:07:33', 3425, 3430, 1832525, 1711370, 1262903, 513098, 119119, 1671401, 2731895, 3530991, 1698466, 1020525, 408498, -393979]
['09:07:43', 3425, 3430, 1900665, 1629510, 1138703, 288274, 468294, 1918499, 2937084, 3689290, 1788625, 1307574, 779796, 180020]
['09:07:53', 3420, 3425, 1989130, 1755120, 1213631, 190239, 634918, 2024636, 3024998, 3707987, 1718857, 1269878, 811005, 444679]
['09:08:02', 3420, 3425, 1997457, 1762997, 1219508, 195771, 693223, 2085366, 3126645, 3759700, 1762243, 1363648, 865858, 497452]
['09:08:12', 3420, 3425, 1969028, 1733500, 1190011, 174387, 545612, 1980496, 3045733, 3729698, 1760670, 1312233, 790485, 371225]
['09:08:22', 3420, 3425, 2000492, 1814964, 1318459, 396165, 458199, 1963843, 3053477, 3785998, 1785506, 1238513, 645384, 62034]
['09:08:33', 3415, 3420, 1930588, 1680745, 1136715, 103945, 909301, 2177736, 3255000, 3894705, 1964117, 1574255, 1041021, 805356]
['09:08:43', 3420, 3425, 2206285, 2070557, 1572132, 646607, 242836, 1922504, 2982080, 3764721, 1558436, 911523, 350372, -403771]
['09:08:53', 3415, 3420, 2166223, 1916375, 1296242, 112079, 951134, 2221927, 3302456, 3942276, 1776053, 1386081, 925685, 839055]
['09:09:03', 3415, 3420, 2263326, 2062978, 1563183, 471010, 816234, 2183331, 3273875, 3963700, 1700374, 1210897, 620148, 345224]
['09:09:13', 3415, 3420, 2263803, 2012661, 1389526, 218917, 909497, 2187190, 3279154, 3970473, 1706670, 1266493, 797664, 690580]
['09:09:23', 3415, 3420, 2283823, 2082681, 1576186, 483413, 816311, 2188136, 3284780, 3976094, 1692271, 1202099, 611950, 332898]
['09:09:33', 3415, 3420, 2278131, 1960749, 1331914, 133551, 902738, 2185047, 3281711, 3978055, 1699924, 1320962, 853133, 769187]
['09:09:43', 3420, 3425, 2161533, 1975275, 1363879, 422451, 504815, 2141887, 3185384, 3926349, 1764816, 1210109, 778008, 82364]
['09:09:52', 3425, 3430, 2294587, 2122266, 1637553, 675153, 2783, 1480753, 2555488, 3540500, 1245913, 433222, -156800, -672370]
['09:10:02', 3420, 3425, 2281711, 2130453, 1610306, 454337, 286377, 2022215, 3170785, 4029155, 1747444, 1040332, 411909, -167960]
['09:10:12', 3420, 3425, 2349847, 2148589, 1628442, 464981, 446818, 2166782, 3260681, 4054261, 1704414, 1112092, 538340, -18163]
['09:10:23', 3420, 3425, 2384995, 2173436, 1637257, 462768, 564605, 2240011, 3310170, 4091250, 1706255, 1136734, 602754, 101837]
['09:10:33', 3420, 3425, 2396898, 2185040, 1648461, 465472, 550249, 2233277, 3430118, 4210697, 1813799, 1245078, 584816, 84777]
['09:10:43', 3420, 3425, 2297826, 2185968, 1648388, 467399, 530298, 2221897, 3440693, 4221374, 1923548, 1254725, 573509, 62899]
['09:10:53', 3420, 3425, 2499688, 2287830, 1750250, 502873, 568916, 2312016, 3540751, 4322332, 1822644, 1252921, 561766, 66043]
['09:11:03', 3420, 3425, 2492658, 2280800, 1743220, 500843, 574875, 2318505, 3549621, 4331602, 1838944, 1268821, 575285, 74032]
['09:11:13', 3420, 3425, 2515790, 2303932, 1664352, 409565, 624233, 2365969, 3565541, 4347522, 1831732, 1261609, 701617, 214668]
['09:11:23', 3420, 3425, 2501514, 2289656, 1752076, 499289, 438143, 2261687, 3533734, 4365800, 1864286, 1244078, 509611, -61146]
['09:11:33', 3420, 3425, 2459671, 2297816, 1760236, 507449, 189483, 1999767, 3271720, 4189966, 1730295, 973904, 239531, -317966]
['09:11:43', 3415, 3420, 2464413, 2171900, 1445742, 267435, 952733, 2358034, 3591706, 4318896, 1854483, 1419806, 912292, 685298]
['09:11:53', 3415, 3420, 2466621, 2224088, 1550814, 459993, 892719, 2393141, 3627023, 4354418, 1887797, 1402935, 842327, 432726]
['09:12:03', 3415, 3420, 2475224, 2232681, 1661407, 566395, 875362, 2376395, 3611407, 4338712, 1863488, 1378726, 714988, 308967]
['09:12:12', 3415, 3420, 2476343, 2240200, 1668926, 571759, 747993, 2277263, 3565599, 4293024, 1816681, 1325399, 608337, 176234]
['09:12:23', 3415, 3420, 2404322, 2268179, 1696805, 584564, 233686, 1958112, 3264939, 4042372, 1638050, 996760, 261307, -350878]
['09:12:33', 3410, 3415, 2552982, 2162720, 1414334, 218862, 1108609, 2677658, 3737741, 4356236, 1803254, 1575021, 1263324, 889747]
['09:12:43', 3410, 3415, 2578334, 2188071, 1439485, 223681, 1108129, 2677880, 3741069, 4359676, 1781342, 1552998, 1238395, 884448]
['09:12:53', 3415, 3420, 2542424, 2291248, 1677307, 694112, 410563, 2256523, 3530052, 4269249, 1726825, 1238804, 579216, -283549]
['09:13:03', 3410, 3415, 2623669, 2233326, 1479340, 261037, 1113555, 2688199, 3752788, 4371945, 1748276, 1519462, 1208859, 852518]
['09:13:13', 3415, 3420, 2568054, 2316878, 1706413, 716212, 288111, 2155192, 3464080, 4253178, 1685124, 1147202, 448779, -428101]
['09:13:23', 3415, 3420, 2545349, 2294173, 1577608, 577307, 440511, 2377095, 3631482, 4370592, 1825243, 1337309, 799487, -136796]
['09:13:33', 3415, 3420, 2556656, 2305480, 1588915, 588612, 447898, 2394748, 3649343, 4389009, 1832353, 1343863, 805833, -140714]
['09:13:43', 3415, 3420, 2511213, 2210037, 1440588, 358279, 605445, 2461890, 3713490, 4353357, 1842144, 1503453, 1021302, 247166]
['09:13:53', 3415, 3420, 2672398, 2371222, 1601773, 333399, 627739, 2369824, 3661405, 4401133, 1728735, 1290183, 768051, 294340]
['09:14:03', 3415, 3420, 2680797, 2429621, 1692716, 489910, 529900, 2327126, 3630235, 4369968, 1689171, 1200614, 634410, 39990]
['09:14:13', 3415, 3420, 2698748, 2447572, 1710667, 514361, 515417, 2362743, 3666012, 4405815, 1707067, 1218440, 652076, 1056]
['09:14:23', 3415, 3420, 2641436, 2381760, 1663195, 468889, 516404, 2364069, 3667358, 4407161, 1765725, 1285598, 700874, 47515]
['09:14:33', 3415, 3420, 2650269, 2440593, 1824028, 631722, 335573, 2350015, 3680032, 4470055, 1819786, 1239439, 525987, -296149]
['09:14:43', 3415, 3420, 2650607, 2390291, 1773726, 579420, 455864, 2423271, 3713924, 4453947, 1803340, 1323633, 649545, -123556]
['09:14:53', 3415, 3420, 2630594, 2370278, 1651373, 457067, 563908, 2295585, 3531694, 4271805, 1641211, 1161416, 644212, 106841]
['09:15:03', 3415, 3420, 2702512, 2442196, 1845631, 621325, 511117, 2358658, 3659311, 4399422, 1696910, 1217115, 513027, -110208]
['09:15:13', 3415, 3420, 2708702, 2448386, 1846621, 622315, 465976, 2321521, 3622174, 4362285, 1653583, 1173788, 474900, -156339]
['09:15:23', 3415, 3420, 2709376, 2449040, 1847275, 621969, 509387, 2345496, 3591605, 4331717, 1622341, 1142565, 498221, -112582]
['09:15:33', 3415, 3420, 2709280, 2448944, 1846279, 620973, 467337, 2316993, 3644217, 4384530, 1675250, 1195273, 470714, -153636]
['09:15:43', 3415, 3420, 2709589, 2449253, 1846588, 621282, 468994, 2318765, 3645996, 4386309, 1676720, 1196743, 472177, -152288]
['09:15:53', 3415, 3420, 2709798, 2449462, 1846797, 620991, 438156, 2296078, 3645323, 4385536, 1675738, 1195861, 449281, -182835]
['09:16:03', 3415, 3420, 2709672, 2449336, 1724331, 490525, 516231, 2355071, 3649793, 4390029, 1680357, 1200457, 630740, 25706]
['09:16:13', 3415, 3420, 2718914, 2408548, 1650999, 340059, 662402, 2295834, 3590568, 4230864, 1511950, 1182020, 644835, 322343]
['09:16:24', 3415, 3420, 2689947, 2379581, 1622032, 299086, 904247, 2538974, 3833708, 4524004, 1834057, 1454127, 916942, 605161]
['09:16:33', 3415, 3420, 2704443, 2444077, 1841412, 616358, 648631, 2384753, 3712712, 4456048, 1751605, 1268635, 543341, 32273]
['09:16:43', 3415, 3420, 2714294, 2453888, 1850093, 626139, 548578, 2321353, 3671597, 4465033, 1750739, 1217709, 471260, -77561]
['09:16:53', 3415, 3420, 2706960, 2452954, 1849159, 623205, 678319, 2408775, 3739879, 4483325, 1776365, 1286925, 559616, 55114]
['09:17:03', 3415, 3420, 2711460, 2457454, 1853659, 625205, 426916, 2315706, 3670810, 4465254, 1753794, 1213356, 462047, -198289]
['09:17:13', 3415, 3420, 2710983, 2456977, 1853182, 623340, 507246, 2379798, 3724902, 4470346, 1759363, 1267925, 526616, -116094]
['09:17:23', 3415, 3420, 2710441, 2456435, 1852640, 622798, 546161, 2412724, 3740025, 4485569, 1775128, 1283590, 560084, -76637]
['09:17:33', 3415, 3420, 2685152, 2481146, 1877351, 647509, 546969, 2421427, 3754693, 4500247, 1815095, 1273547, 544076, -100540]
['09:17:43', 3415, 3420, 2686751, 2432745, 1726950, 489108, 635950, 2493282, 3772334, 4521948, 1835197, 1339589, 766332, 146842]
['09:17:53', 3415, 3420, 2563812, 2309806, 1706011, 476169, 610482, 2470215, 3781911, 4544525, 1980713, 1472105, 764204, 134313]
['09:18:04', 3415, 3420, 2562578, 2308572, 1602777, 372935, 645414, 2515167, 3794269, 4564435, 2001857, 1485697, 912390, 272479]
['09:18:14', 3415, 3420, 2562453, 2308447, 1704652, 474810, 661336, 2531119, 3810311, 4580597, 2018144, 1501864, 826467, 186526]
['09:18:23', 3415, 3420, 2569804, 2307853, 1704058, 474216, 589095, 2477314, 3811070, 4581396, 2011592, 1503217, 773256, 114879]
['09:18:33', 3415, 3420, 2570003, 2308052, 1704158, 474216, 609218, 2484937, 3809398, 4579724, 2009721, 1501346, 780779, 135002]
['09:18:43', 3415, 3420, 2570220, 2308269, 1704275, 476433, 589410, 2465141, 3799102, 4582029, 2011809, 1490833, 760866, 112977]
['09:18:53', 3415, 3420, 2524414, 2312263, 1708169, 481127, 457542, 2381829, 3736144, 4589073, 2064659, 1423881, 673660, -23585]
['09:19:03', 3415, 3420, 2571095, 2308346, 1704252, 475210, 597624, 2476395, 3810420, 4593349, 2022254, 1502074, 772143, 122414]
['09:19:13', 3415, 3420, 2571243, 2308426, 1602332, 364490, 670016, 2531651, 3813132, 4597061, 2025818, 1504706, 929319, 305526]
['09:19:23', 3415, 3420, 2571746, 2308429, 1602335, 364043, 774200, 2638835, 3920366, 4705295, 2133549, 1611937, 1036500, 410157]
['09:19:33', 3415, 3420, 2679054, 2365737, 1605959, 278125, 914777, 2688792, 3844023, 4578952, 1899898, 1478286, 1082833, 636652]
['09:19:43', 3420, 3425, 2643905, 2445269, 1846685, 728733, 278421, 2259023, 3507987, 4422735, 1778830, 1062718, 412338, -450312]
['09:19:53', 3420, 3425, 2644904, 2396268, 1797684, 679732, 384954, 2383218, 3632282, 4547031, 1902127, 1236014, 585534, -294778]
['09:20:04', 3420, 3425, 2646100, 2397454, 1798860, 678908, 510198, 2452020, 3679039, 4544788, 1898688, 1281585, 653160, -168710]
['09:20:13', 3420, 3425, 2636098, 2397454, 1798860, 680908, 295305, 2255763, 3504982, 4440731, 1804633, 1107528, 456903, -385603]
['09:20:23', 3420, 3425, 2644071, 2455417, 1856823, 733871, 32261, 2005904, 3271749, 4295103, 1651032, 816332, 149081, -701610]
['09:20:33', 3415, 3420, 2648980, 2345645, 1585867, 247895, 986248, 2639401, 3835830, 4566767, 1917787, 1490185, 1053534, 738353]
['09:20:43', 3415, 3420, 2492581, 2123006, 1364028, 241, 992564, 2643310, 3839746, 4570691, 2078110, 1716740, 1279282, 992323]
['09:20:53', 3420, 3425, 2473546, 2334892, 1738541, 616389, 276760, 2245965, 3497934, 4410052, 1936506, 1163042, 507424, -339629]
['09:21:03', 3415, 3420, 2631963, 2328628, 1569750, 237114, 945962, 2595608, 3792247, 4573193, 1941230, 1463619, 1025858, 708848]
['09:21:13', 3415, 3420, 2639252, 2334917, 1576039, 241354, 977991, 2634147, 3832786, 4518800, 1879548, 1497869, 1058108, 736637]
['09:21:23', 3415, 3420, 2513910, 2208575, 1449697, 106876, 974399, 2640489, 3844451, 4575440, 2061530, 1635876, 1190792, 867523]
['09:21:33', 3415, 3420, 2653153, 2397818, 1691824, 433145, 833219, 2590599, 3746127, 4527116, 1873963, 1348309, 898775, 400074]
['09:21:43', 3415, 3420, 2661909, 2406574, 1698580, 439545, 812566, 2568946, 3724076, 4505175, 1843266, 1317502, 870366, 373021]
['09:21:54', 3415, 3420, 2664662, 2359327, 1598449, 257008, 893183, 2555943, 3711073, 4442172, 1777510, 1351746, 957494, 636175]
['09:22:03', 3415, 3420, 2662799, 2407364, 1801332, 541897, 792537, 2551029, 3706350, 4492549, 1829750, 1298986, 749697, 250640]
['09:22:13', 3415, 3420, 2685348, 2409913, 1805881, 551646, 736638, 2495150, 3683080, 4469289, 1783941, 1273167, 689269, 184992]
['09:22:23', 3415, 3420, 2694569, 2364134, 1613298, 268487, 864158, 2537276, 3692663, 4428927, 1734358, 1328529, 923978, 595671]
['09:22:33', 3415, 3420, 2700324, 2419889, 1823937, 566383, 721367, 2492961, 3696924, 4483188, 1782864, 1277035, 669024, 154984]
['09:22:43', 3415, 3420, 2731541, 2451106, 1855149, 599075, 658674, 2445404, 3681931, 4468545, 1737004, 1230825, 590255, 59599]
['09:22:53', 3415, 3420, 2755404, 2474969, 1869012, 612938, 638889, 2451647, 3705148, 4491762, 1736358, 1230179, 582635, 25951]
['09:23:03', 3415, 3420, 2871379, 2590844, 1961149, 615313, 560932, 2402103, 3657715, 4494279, 1622900, 1066871, 440954, -54381]
['09:23:13', 3415, 3420, 2872582, 2642047, 2012352, 666516, 284965, 2276823, 3552581, 4454585, 1582003, 910534, 264471, -381551]
['09:23:23', 3415, 3420, 2868892, 2638357, 2008592, 662616, 305933, 2277744, 3553316, 4455087, 1586195, 914959, 269152, -356683]
['09:23:34', 3410, 3415, 2889749, 2484154, 1554754, 316784, 973639, 2540479, 3682719, 4320033, 1430284, 1198565, 985725, 656855]
['09:23:44', 3410, 3415, 2914410, 2508815, 1579415, 331290, 1063978, 2591638, 3741265, 4386967, 1472557, 1232450, 1012223, 732688]
['09:23:53', 3410, 3415, 2918558, 2512963, 1589763, 335303, 1032832, 2542991, 3694627, 4340338, 1421780, 1181664, 953228, 697529]
['09:24:03', 3410, 3415, 2928124, 2522489, 1599249, 357655, 984262, 2520421, 3672057, 4367768, 1439644, 1149568, 921172, 626607]
['09:24:13', 3410, 3415, 2932494, 2576859, 1688759, 451665, 731999, 2338831, 3489479, 4185190, 1252696, 912620, 650072, 280334]
['09:24:23', 3410, 3415, 2917437, 2518202, 1616162, 345935, 820058, 2386325, 3537073, 4182784, 1265347, 1018871, 770163, 474123]
['09:24:33', 3410, 3415, 2906699, 2507464, 1605424, 335197, 766502, 2335719, 3486487, 4182218, 1275519, 979023, 730295, 431305]
['09:24:43', 3410, 3415, 2907281, 2508046, 1606006, 334309, 814383, 2383650, 3534418, 4180249, 1272968, 1026372, 777644, 480074]
['09:24:53', 3410, 3415, 2918638, 2577348, 1728192, 554637, 671106, 2340958, 3491726, 4188557, 1269919, 914378, 612766, 116469]
['09:25:04', 3410, 3415, 2874182, 2532892, 1785736, 614181, 342170, 2096506, 3282188, 4029019, 1154837, 749296, 310770, -272011]
['09:25:14', 3410, 3415, 2862861, 2521571, 1774315, 600760, 469410, 2176144, 3319736, 4016567, 1153706, 798165, 401829, -131350]
['09:25:24', 3410, 3415, 2863961, 2522663, 1775407, 600852, 476492, 2198731, 3342925, 4040756, 1176795, 820262, 423324, -124360]
['09:25:33', 3410, 3415, 2865211, 2523883, 1776627, 604172, 380644, 2099569, 3265763, 4014094, 1148883, 741880, 322942, -223528]
['09:25:43', 3410, 3415, 2864525, 2523197, 1775441, 600786, 527449, 2217007, 3328687, 4027018, 1162493, 805490, 441566, -73337]
['09:25:53', 3410, 3415, 2864510, 2473132, 1570492, 309666, 627844, 2224872, 3339602, 4037933, 1173423, 866470, 654380, 318178]
['09:26:03', 3410, 3415, 2872710, 2531332, 1783576, 612886, 523229, 2210937, 3326667, 4024998, 1152288, 795335, 427361, -89657]
['09:26:13', 3410, 3415, 2873071, 2531693, 1782937, 612246, 576064, 2264998, 3380757, 4079113, 1206042, 849064, 482061, -36182]
['09:26:23', 3410, 3415, 2874261, 2532883, 1782927, 612246, 493284, 2203404, 3373707, 4073063, 1198802, 840824, 420477, -118962]
['09:26:33', 3410, 3415, 2862061, 2520683, 1770727, 600046, 495585, 2205705, 3376059, 4075416, 1213355, 855376, 434978, -104461]
['09:26:43', 3410, 3415, 2862201, 2520723, 1770747, 602046, 440357, 2158859, 3329213, 4078570, 1216369, 808490, 388112, -161689]
['09:26:54', 3410, 3415, 2861789, 2518311, 1768335, 599634, 414796, 2285125, 3455899, 4205256, 1343467, 937588, 516790, -184838]
['09:27:04', 3410, 3415, 2864471, 2520311, 1768235, 597534, 481511, 2323315, 3497089, 4196976, 1332505, 976778, 555080, -116023]
['09:27:13', 3410, 3415, 2814571, 2520411, 1768335, 599534, 407680, 2280935, 3454667, 4205254, 1390683, 934256, 512600, -191854]
['09:27:23', 3410, 3415, 2823171, 2529011, 1776935, 608434, 486713, 2339831, 3519463, 4220350, 1397179, 990452, 562896, -121721]
['09:27:33', 3410, 3415, 2873171, 2529011, 1776935, 608434, 439742, 2321846, 3502278, 4253165, 1379994, 973267, 544911, -168692]
['09:27:43', 3410, 3415, 2863040, 2516280, 1764204, 607703, 427543, 2313947, 3494379, 4245766, 1382726, 978099, 549743, -180160]
['09:27:53', 3410, 3415, 2886590, 2542960, 1792784, 607753, 549486, 2436490, 3622500, 4373887, 1487297, 1079540, 643706, -58267]
['09:28:03', 3410, 3415, 2835012, 2541382, 1786106, 601076, 103679, 2014516, 3224229, 4081856, 1246844, 682847, 228410, -497397]
['09:28:13', 3410, 3415, 2830866, 2537236, 1781960, 596753, 18001, 1929838, 3143751, 4002378, 1171512, 606515, 147878, -578752]
['09:28:23', 3410, 3415, 2800263, 2462633, 1707357, 550647, 319015, 2210803, 3404506, 4157393, 1357130, 941873, 503446, -231632]
['09:28:34', 3410, 3415, 2957788, 2620158, 1834882, 677172, 404237, 2266994, 3460732, 4163619, 1205831, 840574, 432112, -272935]
['09:28:44', 3410, 3415, 2919956, 2632326, 1897050, 739336, 227814, 2139307, 3353385, 4146282, 1226326, 721059, 242257, -511522]
['09:28:53', 3405, 3410, 2818014, 2395143, 1517282, 103804, 957591, 2544550, 3637149, 4276771, 1458757, 1242006, 1027268, 853787]
['09:29:03', 3405, 3410, 2929967, 2507094, 1629233, 232761, 866051, 2509729, 3606393, 4295615, 1365648, 1099299, 880496, 633290]
['09:29:13', 3405, 3410, 2933052, 2560179, 1735200, 428330, 816868, 2510580, 3604677, 4297762, 1364710, 1044498, 775380, 388538]
['09:29:23', 3405, 3410, 2952650, 2579775, 1856795, 549925, 801497, 2505471, 3599818, 4293003, 1340353, 1020043, 648676, 251572]
['09:29:33', 3405, 3410, 2973136, 2551161, 1673297, 280891, 905143, 2548548, 3673565, 4372550, 1399414, 1122404, 875251, 624252]
['09:29:43', 3405, 3410, 2861944, 2381909, 1504045, 103643, 945075, 2549791, 3675008, 4316193, 1454249, 1293099, 1045746, 841432]
